DateTime,temp,hum,wind,gen_diffuse_flows,z1_power_cons,z2_power_cons,z3_power_cons,hour,day_of_week,month,day
2017-01-01 03:10:00,7.046720402187514,80.09905151352842,4.440211961821243,2.4802048354181534,21001.963282296525,13374.308407155644,15062.108997295976,6.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 03:20:00,7.006720402187514,79.59905151352842,4.4372119618212436,2.491204835418153,20874.368352296526,13199.232417155645,15015.843937295975,6.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 03:30:00,6.9997204021875135,79.29905151352841,4.439211961821243,2.4802048354181534,20874.368352296526,13170.053087155644,14900.181287295974,6.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 03:50:00,6.770720402187513,78.59905151352842,4.4372119618212436,2.4882048354181534,20424.748092296526,12911.086527155645,14593.675257295976,6.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 04:00:00,6.718720402187514,78.09905151352842,4.439211961821243,2.4732048354181533,20528.039232296527,12823.548527155644,14587.892127295976,7.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 04:10:00,6.8667204021875135,76.79905151352841,4.439211961821243,2.499204835418153,20485.507592296526,13035.098677155644,14454.880077295975,7.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 04:20:00,7.168720402187514,76.4990515135284,4.441211961821243,2.491204835418153,20534.115182296526,12929.323607155644,14235.121047295976,7.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 04:40:00,7.121720402187513,76.3990515135284,4.435211961821243,2.491204835418153,20497.659492296527,12925.676187155645,14235.121047295976,7.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 04:50:00,7.144720402187514,76.59905151352842,4.439211961821243,2.466204835418153,20315.381002296526,12881.907197155644,14246.687307295975,7.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 05:20:00,7.511720402187514,76.3990515135284,4.438211961821243,2.4842048354181534,20631.330372296525,12845.433027155645,14269.819837295976,8.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 05:30:00,6.623720402187514,75.8990515135284,4.436211961821243,2.4732048354181533,20801.456952296525,13140.873757155645,14356.566827295976,8.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 05:40:00,6.347720402187513,79.29905151352841,4.4372119618212436,2.502204835418153,20862.216452296525,13206.527257155643,14541.627067295974,8.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 05:50:00,6.177720402187513,80.69905151352842,4.4372119618212436,2.5462048354181532,21396.899992296527,13578.563727155644,14865.482487295976,8.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 06:00:00,6.2737204021875135,79.59905151352842,4.4372119618212436,2.491204835418153,22223.229112296525,14070.964947155644,14911.747547295976,9.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 06:10:00,6.700720402187514,76.69905151352842,4.436211961821243,2.4692048354181533,21931.583542296525,13855.767377155644,14732.470437295975,9.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 06:20:00,6.734720402187514,77.9990515135284,4.438211961821243,2.5282048354181534,21779.684802296524,13629.627557155643,14628.374057295976,9.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 06:30:00,6.885720402187514,76.09905151352842,4.439211961821243,2.5282048354181534,21658.165812296527,13585.858557155643,14483.795747295975,9.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 06:40:00,6.373720402187514,79.09905151352842,4.438211961821243,2.466204835418153,21469.811382296524,13542.089567155645,14321.868027295975,9.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 06:50:00,6.255720402187514,79.3990515135284,4.441211961821243,2.462204835418153,20850.064552296524,12911.086527155645,14021.145137295975,9.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 07:00:00,6.269720402187514,78.3990515135284,4.438211961821243,2.4772048354181533,19987.279742296527,12345.736977155644,13494.880077295975,10.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 07:30:00,6.3217204021875135,74.69905151352842,4.438211961821243,2.499204835418153,18079.431642296524,11266.101717155643,10643.795747295975,10.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 07:40:00,6.443720402187513,74.59905151352842,4.439211961821243,2.502204835418153,18067.279742296527,10722.636677155644,10458.735497295975,10.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 07:50:00,6.548720402187514,73.3990515135284,4.439211961821243,2.495204835418153,18049.051892296524,10926.891997155644,10499.217427295975,10.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 08:00:00,6.759720402187513,74.3990515135284,4.440211961821243,2.616204835418153,18389.305052296524,10952.423907155644,10713.193337295976,11.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 08:10:00,6.772720402187514,75.4990515135284,4.438211961821243,3.3842048354181533,18990.824042296525,11349.992297155644,10840.422247295975,11.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 08:30:00,6.474720402187514,76.8990515135284,4.440211961821243,9.072204835418153,20492.456952296525,11948.168587155644,11181.627067295974,11.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 09:00:00,6.669720402187513,74.19905151352842,4.439211961821243,84.92920483541815,21299.684802296524,12874.612357155644,12286.205377295975,12.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 09:10:00,6.589720402187513,76.4990515135284,4.438211961821243,109.32920483541815,22047.026572296527,13206.527257155643,12430.783697295976,12.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 09:20:00,6.594720402187513,77.19905151352842,4.439211961821243,134.52920483541814,22654.621512296526,13545.736977155644,12829.819837295976,12.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 09:40:00,6.489720402187514,77.09905151352842,4.4372119618212436,184.82920483541815,23645.001262296526,14395.585007155643,13651.024657295975,12.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 09:50:00,6.540720402187514,76.8990515135284,4.438211961821243,211.22920483541816,24671.836702296525,14833.274977155645,13853.434297295975,12.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 10:00:00,7.089720402187513,76.09905151352842,4.432211961821243,237.22920483541816,25279.431642296524,15241.785617155643,14165.723457295975,13.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 10:10:00,7.801720402187514,73.69905151352842,7.016211961821243,260.3292048354181,25923.482272296525,15839.961907155644,14431.747547295976,13.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 10:20:00,7.961720402187514,72.2490515135284,9.286211961821243,285.12920483541814,26397.406322296527,16062.454307155644,14674.639117295976,13.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 10:40:00,8.668720402187514,70.40905151352842,9.279211961821243,330.02920483541817,27515.381002296526,16777.347927155643,15270.301767295976,13.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 10:50:00,8.958720402187513,68.53905151352842,9.274211961821244,352.02920483541817,28153.355692296525,17167.621477155644,15247.169237295975,13.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 11:10:00,10.185720402187513,64.29905151352841,9.272211961821244,390.62920483541814,29046.520242296527,17481.299287155645,15819.699357295975,14.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 11:30:00,12.615720402187513,58.429051513528414,4.440211961821243,421.92920483541815,29477.912652296527,17751.208107155646,16056.807787295975,14.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 12:00:00,15.045720402187513,56.75905151352841,4.433211961821243,452.8292048354181,29648.039232296527,18134.186827155645,16565.723457295975,15.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 12:20:00,16.985720402187514,58.859051513528414,4.430211961821243,482.42920483541815,29891.077212296525,18159.718747155643,16652.470437295975,15.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 12:30:00,17.515720402187515,61.099051513528416,4.431211961821243,488.52920483541817,30042.975942296525,18338.442147155645,16872.229477295976,15.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 12:40:00,17.525720402187513,61.62905151352841,4.432211961821243,492.62920483541814,29970.064552296524,18207.135157155644,17097.771647295976,15.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 12:50:00,17.455720402187513,61.69905151352841,4.432211961821243,498.3292048354181,30000.444302296524,18199.840327155645,17421.627067295976,15.727269072685305,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 13:00:00,17.535720402187515,60.459051513528415,4.433211961821243,500.52920483541817,30261.710122296525,18469.749137155643,17415.843937295977,16.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 13:10:00,17.615720402187513,61.099051513528416,4.433211961821243,500.52920483541817,30407.532902296527,18353.031817155643,17438.976467295975,16.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 13:20:00,17.695720402187515,61.72905151352841,4.432211961821243,501.22920483541816,30097.659492296527,18334.794727155644,17334.880077295977,16.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 13:30:00,17.645720402187514,60.999051513528414,4.435211961821243,499.42920483541815,30164.494932296526,18422.332727155645,17467.892127295974,16.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 13:50:00,17.715720402187515,54.849051513528416,4.433211961821243,484.8292048354181,30158.418982296527,18393.153397155646,16982.108997295974,16.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 14:10:00,17.755720402187514,59.05905151352841,4.432211961821243,470.12920483541814,30024.748092296526,18145.129077155645,17051.506587295975,17.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 14:20:00,17.685720402187513,58.25905151352841,4.433211961821243,458.52920483541817,30024.748092296526,18115.949747155642,16953.193337295976,17.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 14:40:00,17.705720402187513,57.959051513528415,4.431211961821243,439.8292048354181,29751.330372296525,17999.232417155643,16687.169237295977,17.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 14:50:00,17.685720402187513,59.08905151352841,4.433211961821243,424.42920483541815,29708.798732296524,17955.463427155642,16681.386107295977,17.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 15:00:00,17.605720402187515,59.65905151352841,4.433211961821243,411.42920483541815,29575.127842296526,17897.104757155645,16756.566827295974,18.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 15:10:00,17.655720402187512,60.359051513528414,4.430211961821243,394.22920483541816,29556.899992296527,17849.688347155643,16808.615017295975,18.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 15:20:00,17.655720402187512,61.32905151352841,4.431211961821243,371.8292048354181,29386.773412296527,17528.715707155643,16652.470437295975,18.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 15:30:00,17.565720402187512,61.099051513528416,4.4292119618212435,323.42920483541815,29064.748092296526,17550.600197155643,16588.855987295974,18.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 15:40:00,17.355720402187515,59.999051513528414,4.431211961821243,182.72920483541816,28888.545562296524,17773.092607155642,16478.976467295975,18.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 15:50:00,17.305720402187514,61.099051513528416,4.431211961821243,151.92920483541815,28858.165812296527,17754.855517155644,16299.699357295975,18.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 16:00:00,17.295720402187513,61.62905151352841,4.433211961821243,211.52920483541814,28839.937972296524,17649.080447155644,16259.217427295975,19.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 16:10:00,17.445720402187515,59.859051513528414,4.430211961821243,267.52920483541817,28712.343032296525,17517.773457155643,16253.434297295975,19.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 16:20:00,17.505720402187514,60.69905151352841,4.432211961821243,243.72920483541816,28560.444302296524,17328.107797155644,16195.602967295976,19.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 16:30:00,17.495720402187512,61.19905151352841,4.433211961821243,221.42920483541815,28517.912652296527,17459.414787155645,16345.964417295976,19.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 16:50:00,17.435720402187513,60.62905151352841,4.433211961821243,177.32920483541815,29101.203792296525,17630.843367155645,16768.133087295977,19.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 17:00:00,17.405720402187512,61.46905151352841,4.432211961821243,168.22920483541816,29727.026572296527,17711.086527155643,17722.349957295974,20.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 17:10:00,17.315720402187512,61.69905151352841,4.433211961821243,134.42920483541815,30875.381002296526,18652.119957155643,19411.024657295977,20.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 17:20:00,17.305720402187514,61.39905151352841,4.435211961821243,119.82920483541815,32704.241762296526,20194.977097155643,21886.205377295977,20.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 17:30:00,17.075720402187514,61.929051513528414,4.432211961821243,100.02920483541814,35796.89999229652,22241.177707155643,23945.000557295974,20.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 17:40:00,16.895720402187514,63.22905151352841,4.433211961821243,78.92920483541815,38324.494932296526,23616.253697155644,25182.590927295976,20.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 17:50:00,16.675720402187515,64.26905151352841,4.4422119618212434,28.939204835418156,39132.59619229653,24170.660997155643,25523.795747295975,20.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 18:00:00,16.445720402187515,65.66905151352842,4.436211961821243,20.429204835418155,39563.98860229652,24458.806887155642,25546.928277295974,21.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 18:10:00,16.255720402187514,66.3390515135284,4.434211961821243,9.423204835418153,39521.456952296525,24466.101717155645,25622.108997295974,21.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 18:30:00,15.855720402187515,68.50905151352842,4.432211961821243,3.2382048354181534,39472.849362296525,24254.551567155642,25795.602967295974,21.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 18:40:00,15.755720402187514,69.13905151352841,4.432211961821243,2.575204835418153,39685.507592296526,24404.095647155646,25737.771647295976,21.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 18:50:00,15.505720402187514,69.10905151352841,4.432211961821243,2.491204835418153,39892.089862296525,24601.056127155643,25888.133087295977,21.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 19:00:00,14.475720402187513,70.7490515135284,4.433211961821243,2.4842048354181534,39995.381002296526,24480.691387155643,25992.229477295976,22.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 19:10:00,14.025720402187513,72.59905151352842,4.434211961821243,2.495204835418153,40214.115182296526,24732.363117155644,26038.494537295974,22.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 19:20:00,13.715720402187515,73.09905151352842,4.435211961821243,2.4842048354181534,40220.191132296524,24674.004457155643,26194.639117295974,22.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 19:40:00,13.465720402187515,72.9990515135284,4.434211961821243,2.4882048354181534,40517.91265229652,24845.433027155643,26345.000557295974,22.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 19:50:00,13.395720402187514,73.09905151352842,4.432211961821243,2.4772048354181533,40548.29240229652,24757.895037155646,26454.880077295977,22.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 20:00:00,13.385720402187513,73.59905151352842,4.432211961821243,2.502204835418153,40287.02657229653,24922.028777155643,26472.229477295976,23.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 20:10:00,13.655720402187512,73.4990515135284,4.434211961821243,2.5202048354181534,40220.191132296524,25140.873757155645,26576.325867295975,23.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 20:20:00,14.015720402187515,72.2190515135284,4.433211961821243,2.4772048354181533,40481.456952296525,25439.961907155644,26437.530687295974,23.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 20:30:00,13.835720402187512,72.37905151352842,4.432211961821243,2.4802048354181534,40615.127842296526,25600.448227155644,26535.843937295977,23.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 20:40:00,13.575720402187514,73.59905151352842,4.434211961821243,2.4692048354181533,40438.925312296524,25709.870717155645,26518.494537295974,23.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 20:50:00,13.465720402187515,74.3990515135284,4.434211961821243,2.499204835418153,40208.03923229653,25640.569807155644,26437.530687295974,23.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 21:00:00,13.395720402187514,74.3990515135284,4.431211961821243,2.4802048354181534,39588.29240229652,25399.840327155645,25969.096947295977,24.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 21:40:00,13.805720402187514,71.1790515135284,4.430211961821243,2.495204835418153,38014.62151229652,24458.806887155642,24974.398157295975,24.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 22:10:00,15.165720402187514,66.23905151352841,4.430211961821243,2.510204835418153,36398.41898229653,23875.220267155644,23418.735497295977,25.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 22:20:00,15.145720402187514,66.3690515135284,4.431211961821243,2.510204835418153,35292.59619229653,23309.870717155645,22701.627067295976,25.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 22:30:00,14.605720402187515,69.16905151352842,4.428211961821243,2.4732048354181533,34441.96328229653,22977.955827155645,22325.723457295975,25.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 22:40:00,14.355720402187515,70.43905151352843,4.430211961821243,2.5132048354181533,33682.469612296525,22492.849437155644,21816.807787295977,25.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 23:00:00,14.075720402187514,72.3390515135284,4.430211961821243,2.5172048354181533,32120.950622296525,21256.375277155643,20689.096947295977,26.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 23:10:00,14.035720402187515,73.09905151352842,4.432211961821243,2.462204835418153,31361.456952296525,20771.268897155645,20399.940317295976,26.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 23:20:00,13.955720402187513,73.19905151352842,4.431211961821243,2.4842048354181534,30705.254422296526,20340.873757155645,19908.374057295976,26.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 23:30:00,13.285720402187515,77.09905151352842,4.431211961821243,2.499204835418153,29684.494932296526,19826.588047155645,19254.880077295977,26.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 23:40:00,13.335720402187512,77.19905151352842,4.430211961821243,2.5132048354181533,28833.862022296526,19491.025737155644,18850.060807295977,26.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-01 23:50:00,13.375720402187515,76.4990515135284,4.432211961821243,2.506204835418153,27752.343032296525,18965.797767155644,18387.410197295976,26.727269072685306,8.55305057031515,3.5523298811768838,3.176352645110578
2017-01-02 00:10:00,12.705720402187513,79.69905151352842,4.434211961821243,2.5132048354181533,26172.596192296525,17510.478617155644,17352.229477295976,3.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 00:20:00,12.435720402187513,80.59905151352842,4.434211961821243,2.5172048354181533,25625.760752296526,17123.852477155644,16987.892127295974,3.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 00:30:00,12.275720402187513,81.59905151352842,4.432211961821243,2.5202048354181534,24975.634172296526,16788.290167155643,16588.855987295974,3.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 00:40:00,12.595720402187514,81.69905151352842,4.435211961821243,2.466204835418153,24440.950622296525,16456.375277155643,16369.096947295975,3.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 01:00:00,12.905720402187512,80.4990515135284,4.430211961821243,2.5132048354181533,23632.849362296525,15723.244577155645,15646.205377295975,4.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 01:10:00,13.085720402187512,80.29905151352841,4.4292119618212435,2.4842048354181534,23122.469612296525,15307.439107155644,15310.783697295976,4.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 01:40:00,12.185720402187513,82.19905151352842,4.434211961821243,2.5172048354181533,21858.672142296524,14417.469507155643,14836.566827295976,4.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 01:50:00,12.385720402187513,83.69905151352842,4.431211961821243,2.502204835418153,21688.545562296524,14253.335767155644,14628.374057295976,4.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 02:10:00,13.135720402187513,79.69905151352842,4.433211961821243,2.495204835418153,21111.330372296525,14060.022697155644,14345.000557295974,5.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 02:20:00,13.065720402187512,77.9990515135284,4.433211961821243,2.506204835418153,20989.811382296524,13826.588047155645,14194.639117295976,5.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 02:40:00,13.175720402187515,77.59905151352842,4.433211961821243,2.491204835418153,20892.596192296525,13611.390477155644,14084.759597295975,5.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 03:00:00,12.665720402187514,80.09905151352842,4.435211961821243,2.491204835418153,20376.140502296526,13527.499897155643,13951.747547295976,6.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 03:10:00,12.545720402187513,80.9990515135284,4.431211961821243,2.4842048354181534,20139.178472296524,13483.730897155645,13969.096947295975,6.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 03:20:00,12.555720402187514,81.8990515135284,4.434211961821243,2.5132048354181533,20133.102522296525,13520.205067155644,13830.301767295976,6.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 03:40:00,12.485720402187514,82.19905151352842,4.432211961821243,2.495204835418153,20090.570882296524,13439.961907155644,13645.241527295975,6.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 03:50:00,12.305720402187514,82.9990515135284,4.434211961821243,2.5172048354181533,19744.241762296526,13356.071327155643,13639.458397295975,6.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 04:10:00,12.375720402187515,84.69905151352842,4.430211961821243,2.506204835418153,19993.355692296525,13221.116917155645,13506.446347295976,7.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 04:30:00,12.355720402187515,83.8990515135284,4.430211961821243,2.5172048354181533,20218.165812296527,13283.122997155644,13651.024657295975,7.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 04:40:00,12.125720402187515,84.29905151352841,4.431211961821243,2.502204835418153,20145.254422296526,13290.417827155645,13720.422247295975,7.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 04:50:00,11.935720402187513,85.19905151352842,4.433211961821243,2.495204835418153,20060.191132296524,13421.724817155644,13662.590927295976,7.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 05:00:00,11.995720402187512,86.19905151352842,4.436211961821243,2.458204835418153,20260.697462296524,13520.205067155644,13645.241527295975,8.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
2017-01-02 05:10:00,11.945720402187515,85.3990515135284,4.434211961821243,2.502204835418153,20503.735432296526,13615.037887155644,13847.651167295975,8.727269072685305,2.5530505703151514,3.5523298811768838,4.176352645110578
